timestamp,timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
2025-03-11 20:09:00,1741723740.0,83007.52,83027.39,82942.0,82951.51,19.43405,1612445.1942453,2481.0,2.9804,247275.8050711
2025-03-11 20:10:00,1741723800.0,82951.52,83005.49,82928.0,82990.99,8.85467,734685.0631946,2305.0,3.92104,325352.2880829
2025-03-11 20:11:00,1741723860.0,82990.98,83037.49,82986.01,83009.43,11.51243,955665.7492087,1528.0,4.98785,414066.6186791
2025-03-11 20:12:00,1741723920.0,83009.44,83035.65,82950.56,82953.88,4.62812,384126.8440086,1707.0,1.13447,94161.8247668
2025-03-11 20:13:00,1741723980.0,82953.89,82953.89,82888.0,82913.25,6.3012,522489.7819173,2572.0,1.13894,94437.1831214
2025-03-11 20:14:00,1741724040.0,82913.25,82928.38,82817.0,82842.32,15.99793,1325445.2564226,4043.0,3.5201,291665.9069517
2025-03-11 20:15:00,1741724100.0,82842.32,82900.0,82815.3,82888.98,9.20266,762361.4522239,2184.0,4.04632,335249.120612
2025-03-11 20:16:00,1741724160.0,82888.99,82913.98,82837.37,82854.8,9.27644,768760.0085132,2493.0,3.58861,297426.2601784
2025-03-11 20:17:00,1741724220.0,82854.8,82969.17,82854.8,82955.36,17.42526,1445001.1494481,1887.0,13.27075,1100514.3848474
2025-03-11 20:18:00,1741724280.0,82954.34,82973.47,82858.6,82893.35,12.59954,1044445.3727029,2170.0,1.909,158244.3229548
2025-03-11 20:19:00,1741724340.0,82893.36,82893.36,82837.37,82855.56,3.77298,312632.7901991,1581.0,0.98523,81631.5355004
2025-03-11 20:20:00,1741724400.0,82855.56,82880.42,82739.99,82740.0,9.82668,813653.8745581,3360.0,3.25061,269177.8367108
